https://www.bike-discount.de/en/cube-agree-c-62-pro-white-n-orange	Cube Agree C:62 Pro white´n´orange	€2,559.20	C:62® Advanced Twin Mold Technology, Internal Cable Routing, Integrated Seat Post Clamp, Flat Mount Disc, Storage Box Option, AXH, 12x142mm	Carbon	28"	115 kg (body weight + bike + equipment)	starting from 8,9 kg
https://www.bike-discount.de/en/cube-stereo-one44-c-62-pro-mayablue-n-black	Cube Stereo ONE44 C:62 Pro mayablue´n´black	€2,249.00	C:62® Monocoque Advanced Twin Mold Technology, ISCG05, Boost 148, UDH™	Carbon	27.5: XS // 29: S, M, L, XL	115 kg (body weight + bike + equipment)	starting from 12,8 kg
https://www.bike-discount.de/en/cube-stereo-hybrid-160-hpc-slx-750-27.5-grey-n-grey	Cube Stereo Hybrid 160 HPC SLX 750 27.5 grey´n´grey	€3,899.00	C:62® Monocoque Advanced Twin Mold Technology, Aluminium 6061 T6 Rear Triangle, Efficient Trail Control, FSP 4-Link, Agile Trail Geometry, Boost 148, UDH™, Full Integrated Battery, Advanced Internal Cable Routing	Carbon mainframe, alloy rear triangle	27.5"x2.4	150 kg (body weight + bike + equipment)	starting from 24,6 kg
https://www.bike-discount.de/en/mondraker-thundra	Mondraker THUNDRA	€2,199.00	Thundra 6061 Xtralite Full Butted Alloy, Forward Geometry, integrated internal non-removable battery, tapered head tube, Boost 12x148mm rear axle, integrated dropout speed sensor	Alumimium	29"	150 kg (body weight + bike + equipment)	22 kg
https://www.bike-discount.de/en/cube-ams-one11-c-68x-tm-29-flashgrey-n-olive-1	Cube AMS ONE11 C:68X TM 29 flashgrey´n´olive	€3,599.00	C:68X® Monocoque Advanced Twin Mold Technology, FSP 4-Link, Boost 148, UDH™	Carbon	29"	115 kg (body weight + bike + equipment)	starting from 11,7 kg
https://www.bike-discount.de/en/radon-jealous-al-10.0-sl-2	Radon Jealous AL 10.0 SL	€1,999.00	JEALOUS AL, Weight 1680 g, Max. width tire 2.25", Max. chainring 36 Zähne, 1x compatible	aluminium	29"	115 kg (body weight + bike + equipment)	ab 10,20 Kg
https://www.bike-discount.de/en/radon-slide-trail-8.0-2	Radon Slide Trail 8.0	€2,199.00	SLIDE TRAIL, Maximale Reifenbreite: 2.4", Flip Chip zur Geometrie-Variation, Schaltauge: #10240	Carbon mainframe, alloy rear triangle	29"	115 kg (body weight + bike + equipment)	ab 14,25 Kg
https://www.bike-discount.de/en/radon-relate-8.0-625-1	Radon Relate 8.0 625	€2,799.20	RELATE		28"	150 kg -> 130 kg (Körpergewicht + Fahrrad + Ausrüstung) + 20 kg Zuladung (Gepäckträger)	ab 25,00 kg
https://www.bike-discount.de/en/radon-zr-team-hybrid-6.0-500-1	Radon ZR Team Hybrid 6.0 500	€1,599.00	ZR TEAM HYBRID	aluminium	29"	115 kg (body weight + bike + equipment)	ab 19,90 kg
https://www.bike-discount.de/en/radon-vaillant-disc-9.0-2	Radon Vaillant Disc 9.0	€2,799.20	VAILLANT Carbon Disc	Carbon	28"	115 kg (body weight + bike + equipment)	starting from 7,90 kg
https://www.bike-discount.de/en/cube-stereo-one44-c-62-race-swampgrey-n-black	Cube Stereo ONE44 C:62 Race swampgrey´n´black	€3,199.20	C:62® Monocoque Advanced Twin Mold Technology, ISCG05, Boost 148, UDH™, 140mm travel	Carbon	29: S, M, L, XL	115 kg (body weight + bike + equipment)	starting from 12,6 kg
https://www.bike-discount.de/en/cube-elite-c-62-one-carbon-n-black	Cube Elite C:62 ONE carbon´n´black	€2,319.00	C:62® Monocoque Advanced Twin Mold Technology, ARG2, Tapered Headtube, PressFit BB, Boost 12x148mm, Internal Cable Routing, Dropper Post Ready	Carbon	29"	115 kg (body weight + bike + equipment)	starting from 9,8 kg
https://www.bike-discount.de/en/radon-skeen-trail-10.0-2	Radon Skeen Trail 10.0	€2,599.00	SKEEN TRAIL, Maximale Reifenbreite: 2.4, Schaltauge: #10240	Carbon mainframe, alloy rear triangle	29"	115 kg (body weight + bike + equipment)	ab 13,25 kg
https://www.bike-discount.de/en/radon-jealous-hybrid-9.0-750	Radon Jealous Hybrid 9.0 750	€2,879.20	JEALOUS HYBRID 750, Maximale Reifenbreite: 2.6", Powertube Akku 750 Wh horizontal	aluminium	29"	135 kg (body weight + bike + equipment)	ab 23,95 kg
https://www.bike-discount.de/en/radon-sunset-supreme-2	Radon Sunset Supreme	€1,439.20	SUNSET	aluminium	28"	135 kg -> 115 kg (body weight + bike + equipment) + 20 kg load (rack)	starting from 14,50 kg
https://www.bike-discount.de/en/cube-reaction-hybrid-race-750-olive-n-green	Cube Reaction Hybrid Race 750 olive´n´green	€2,799.00	Aluminium Superlite, Gravity Casting, Agile Ride Geometry, 1.5 Headtube, Boost 148, Full Integrated Battery, Advanced Internal Cable Routing, Kickstand/Fender/Carrier Mounting Points	aluminium	Size Split: 27.5: S (15") // 29": M (17"), L (19"), XL (21"), XXL (23")	150 kg (body weight + bike + equipment)	starting from 24,1 kg
https://www.bike-discount.de/en/cube-stereo-hybrid-140-hpc-race-750-liquidred-n-black	Cube Stereo Hybrid 140 HPC Race 750 liquidred´n´black	€3,839.20	C:62® Monocoque Advanced Twin Mold Technology, Aluminium 6061 T6 Rear Triangle, Efficient Trail Control, FSP 4-Link, Agile Trail Geometry, Boost 148, UDH™, Full Integrated Battery, Advanced Internal Cable Routing	Carbon mainframe, alloy rear triangle	Size Split: 27.5: S (16") // 29: M (18"), L (20"), XL (22")	150 kg (body weight + bike + equipment)	starting from 24,8 kg
https://www.bike-discount.de/en/radon-slide-trail-10.0-2	Radon Slide Trail 10.0	€3,299.00	SLIDE TRAIL, Maximale Reifenbreite: 2.4", Flip Chip zur Geometrie-Variation, Schaltauge: #10240	Carbon mainframe, alloy rear triangle	29"	115 kg (body weight + bike + equipment)	starting from 14,35 kg
https://www.bike-discount.de/en/radon-solution-hybrid-7.0-performance-500-2	Radon Solution Hybrid 7.0 Performance 500	€1,799.00	SOLUTION HYBRID DISC	aluminium	28"	135 kg -> 115 kg (body weight + bike + equipment) + 20 kg load (rack)	ab 23,20 kg
https://www.bike-discount.de/en/cube-kathmandu-hybrid-exc-750-grey-n-silver	Cube Kathmandu Hybrid EXC 750 grey´n´silver	€3,099.00	Aluminium Superlite, Gravity Casting Technology, Efficient Comfort Geometry, Boost148, Full Integrated Battery, Integrated Carrier 3.0, Advanced Internal Cable Routing, 1.5 Headtube	aluminium	28"	140 kg (body weight + bike + equipment)	ab 27,7 kg
https://www.bike-discount.de/en/radon-vaillant-disc-8.0-2	Radon Vaillant Disc 8.0	€2,559.20	VAILLANT Carbon Disc	Carbon	28"	115 kg (body weight + bike + equipment)	starting from 8,50 kg
https://www.bike-discount.de/en/radon-jealous-al-10.0-2	Radon Jealous AL 10.0	€1,599.20	JEALOUS AL, Gewicht: 1680 g, Material: Aluminium, Max. Reifenbreite: 2.25", Max. KB: 36T, 1-fach Rahmen	aluminium	29"	115 kg (body weight + bike + equipment)	starting from 10,95 kg
https://www.bike-discount.de/en/cube-supreme-hybrid-slt-625-easy-entry-midnight-n-black-1	Cube Supreme Hybrid SLT 625 Easy Entry midnight'n'black	€3,299.00	Aluminium Superlite, Comfort Ride Geometry, Tapered Headtube, Premium Comfort And Safety, Semi-Integrated Carrier, Full Integrated Battery, Slider Dropout	aluminium	28"	135 kg (body weight + bike + equipment)	ab 28,9 kg
https://www.bike-discount.de/en/radon-skeen-trail-9.0-2	Radon Skeen Trail 9.0	€2,199.00	SKEEN TRAIL, Maximale Reifenbreite: 2.4", Schaltauge: #10240	Carbon mainframe, alloy rear triangle	29"	115 kg (body weight + bike + equipment)	ab 13,45 Kg
https://www.bike-discount.de/en/radon-r1-disc-105-2	Radon R1 Disc 105	€1,199.20	R1, Maximale Reifenbreite: 28mm, Schaltauge: #10240	aluminium	28"	115 kg (body weight + bike + equipment)	ab 9,25 kg
https://www.bike-discount.de/en/radon-swoop-9.0-3	Radon Swoop 9.0	€2,699.00	SWOOP, Gewicht: 3.150g, Maximale Reifenbreite: 2.4", Schaltauge: #8651	Carbon mainframe, alloy rear triangle	29"	115 kg (body weight + bike + equipment)	starting from 15,30 kg
https://www.bike-discount.de/en/radon-swoop-al-8.0-2	Radon Swoop AL 8.0	€2,499.00	SWOOP AL, Material: Aluminium, Maximale Reifenbreite: 2.4", Flip Chip zur Geometrie-Variation, Schaltauge: #10240	aluminium	29"	115 kg (body weight + bike + equipment)	ab 15,55 kg
https://www.bike-discount.de/en/cube-reaction-c-62-race-bluehaze-n-black	Cube Reaction C:62 Race bluehaze´n´black	€1,749.00	C:62® Monocoque Advanced Twin Mold Technology, ARG2, Tapered Headtube, PressFit BB, Boost 12x148mm, Internal Cable Routing, Dropper Post Ready	Carbon	29"	115 kg (body weight + bike + equipment)	starting from 10.3 kg
https://www.bike-discount.de/en/radon-relate-7.0-625	Radon Relate 7.0 625	€2,559.20	RELATE	aluminium	28"	150 kg -> 130kg (Körpergewicht + Fahrrad + Ausrüstung) + 20 kg Zuladung (Gepäckträger)	ab 25,15 kg
https://www.bike-discount.de/en/radon-jealous-hybrid-10.0-625-1	Radon Jealous Hybrid 10.0 625	€3,199.20	JEALOUS HYBRID, Maximale Reifenbreite: 2.6", Powertube Akku 625 Wh horizontal	aluminium	29"	135 kg (body weight + bike + equipment)	ab 22,85 kg
https://www.bike-discount.de/en/radon-jealous-al-9.0-4	Radon Jealous AL 9.0	€1,499.00	JEALOUS AL, Weight 1680 g, Max. width tire 2.25", Max. chainring 36T, 1x compatible	aluminium	29"	115 kg (body weight + bike + equipment)	starting from 10,95 kg
https://www.bike-discount.de/en/cube-ams-zero99-c-68x-sl-29-teamline-1	Cube AMS ZERO99 C:68X SL 29 teamline	€4,159.20	C:68X Monocoque Advanced Twin Mold Technology, FSP 4-Link, Boost 148, UDH™	Carbon	29"		starting from 9,7 kg
https://www.bike-discount.de/en/cube-stereo-one55-c-62-race-29-lightgrey-n-grey	Cube Stereo ONE55 C:62 Race 29 lightgrey'n'grey	€2,599.00	C:62® Monocoque Advanced Twin Mold Technology, ISCG05, Boost 148, UDH, 155mm travel	Carbon	29"	115 kg (body weight + bike + equipment)	14,1 kg
https://www.bike-discount.de/en/cube-touring-hybrid-one-625-darkgreen-n-green	Cube Touring Hybrid ONE 625 darkgreen'n'green	€1,899.00	Aluminium Superlite, Gravity Casting Technology, Efficient Comfort Geometry, Full Integrated Battery, 1.5 Headtube, Integrated Carrier 3.0	aluminium	28"	140 kg (body weight + bike + equipment)	starting from 26,4 kg
https://www.bike-discount.de/en/radon-jealous-8.0-2	Radon Jealous 8.0	€2,199.00	NEW JEALOUS Carbon Superlite, Weight 950 g, Max. width tire 2.25", Max. chainring 36T, 1x compatible	Carbon	29"	115 kg (body weight + bike + equipment)	starting from 9,95 kg
https://www.bike-discount.de/en/radon-zr-team-hybrid-8.0-500-1	Radon ZR Team Hybrid 8.0 500	€1,799.00	ZR TEAM HYBRID	aluminium	29"	115 kg (body weight + bike + equipment)	starting from 20,50 kg
https://www.bike-discount.de/en/cube-elite-c-68x-slx-teamline	Cube Elite C:68X SLX teamline	€3,999.20	C:68X® Monocoque Advanced Twin Mold Technology, ARG2, Tapered Headtube, PressFit BB, Boost 12x148mm, Internal Cable Routing, Dropper Post ready	Carbon	29"	115 kg (body weight + bike + equipment)	starting from 8,7 kg
https://www.bike-discount.de/en/radon-slide-trail-9.0-2	Radon Slide Trail 9.0	€2,799.00	SLIDE TRAIL, Maximale Reifenbreite: 2.4", Flip Chip zur Geometrie-Variation, Schaltauge: #10240	Carbon mainframe, alloy rear triangle	29"	115 kg (body weight + bike + equipment)	ab 14,75 kg
